"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHARACID","A02A-Antacids","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2013","2013",0.3,"D","Difference in methodology"
"PHARACID","A02A-Antacids","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2014","2014",0.4,"D","Difference in methodology"
"PHARACID","A02A-Antacids","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2015","2015",0.5,"D","Difference in methodology"
"PHARACID","A02A-Antacids","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2016","2016",0.6,"D","Difference in methodology"
"PHARACID","A02A-Antacids","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2017","2017",0.6,"D","Difference in methodology"
"PHARACID","A02A-Antacids","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2018","2018",0.7,"D","Difference in methodology"
"PHARACID","A02A-Antacids","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2019","2019",0.8,"D","Difference in methodology"
"PHARACID","A02A-Antacids","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2020","2020",0.8,"D","Difference in methodology"
"PHARACID","A02A-Antacids","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2021","2021",0.8,"D","Difference in methodology"
"PHARACID","A02A-Antacids","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVN","Slovenia","2022","2022",0.9,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2010","2010",68.8,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2011","2011",71.5,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2012","2012",73.3,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2013","2013",76.2,"B; D","Break; Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2014","2014",77.8,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2015","2015",77.5,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2016","2016",78,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2017","2017",77.3,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2018","2018",76,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2019","2019",68.3,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2020","2020",62.4,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUS","Australia","2021","2021",63.9,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2010","2010",63.7,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2011","2011",66.1,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2012","2012",67.6,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2013","2013",68.8,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2014","2014",68.3,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2015","2015",66.2,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2016","2016",45.9,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2017","2017",35.4,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2018","2018",33.6,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2019","2019",32.1,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2020","2020",30.5,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","AUT","Austria","2021","2021",29.8,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2010","2010",79.7,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2011","2011",83.8,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2012","2012",87.7,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2013","2013",91.3,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2014","2014",95.4,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2015","2015",100.1,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2016","2016",108.7,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2017","2017",92.6,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2018","2018",97.2,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2019","2019",100,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2020","2020",99.9,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","BEL","Belgium","2021","2021",102.7,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2010","2010",38.7,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2011","2011",39.7,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2012","2012",40.3,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2013","2013",42.2,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2014","2014",46.7,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2015","2015",48.3,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2016","2016",73.8,"B; D","Break; Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2017","2017",73.2,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2018","2018",73.5,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2019","2019",74,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2020","2020",76.1,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2021","2021",79.3,"D","Difference in methodology"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CAN","Canada","2022","2022",77.6,"D; P","Difference in methodology; Provisional value"
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2010","2010",51.1,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2011","2011",55.2,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2012","2012",58.9,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2013","2013",60.3,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2014","2014",65.7,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2015","2015",69.7,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2016","2016",73.5,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2017","2017",74.4,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2018","2018",75.1,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2019","2019",79.2,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2020","2020",78.1,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CZE","Czechia","2021","2021",81.5,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2010","2010",51.7,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2011","2011",55.1,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2012","2012",58.3,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2013","2013",60.8,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2014","2014",63.4,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2015","2015",66.5,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2016","2016",68.2,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2017","2017",68.7,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2018","2018",68.5,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2019","2019",69.7,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2020","2020",72.1,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","DNK","Denmark","2021","2021",74.6,,
"PHARPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","FIN","Finland","2010","2010",52.5,,
